frame,thorax_x,thorax_y,thorax_z,thorax_score,neck_x,neck_y,neck_z,neck_score,a_L1_x,a_L1_y,a_L1_z,a_L1_score,a_L2_x,a_L2_y,a_L2_z,a_L2_score,a_R1_x,a_R1_y,a_R1_z,a_R1_score,a_R2_x,a_R2_y,a_R2_z,a_R2_score,leg_f_L1_x,leg_f_L1_y,leg_f_L1_z,leg_f_L1_score,leg_f_L2_x,leg_f_L2_y,leg_f_L2_z,leg_f_L2_score,leg_f_R1_x,leg_f_R1_y,leg_f_R1_z,leg_f_R1_score,leg_f_R2_x,leg_f_R2_y,leg_f_R2_z,leg_f_R2_score,leg_m_L1_x,leg_m_L1_y,leg_m_L1_z,leg_m_L1_score,leg_m_L2_x,leg_m_L2_y,leg_m_L2_z,leg_m_L2_score,leg_m_R1_x,leg_m_R1_y,leg_m_R1_z,leg_m_R1_score,leg_m_R2_x,leg_m_R2_y,leg_m_R2_z,leg_m_R2_score,a_R0_x,a_R0_y,a_R0_z,a_R0_score,a_L0_x,a_L0_y,a_L0_z,a_L0_score,leg_f_R0_x,leg_f_R0_y,leg_f_R0_z,leg_f_R0_score,leg_f_L0_x,leg_f_L0_y,leg_f_L0_z,leg_f_L0_score,leg_m_R0_x,leg_m_R0_y,leg_m_R0_z,leg_m_R0_score,leg_m_L0_x,leg_m_L0_y,leg_m_L0_z,leg_m_L0_score,eye_L_x,eye_L_y,eye_L_z,eye_L_score,eye_R_x,eye_R_y,eye_R_z,eye_R_score,m_L0_x,m_L0_y,m_L0_z,m_L0_score,m_R0_x,m_R0_y,m_R0_z,m_R0_score,m_L1_x,m_L1_y,m_L1_z,m_L1_score,m_R1_x,m_R1_y,m_R1_z,m_R1_score
1209,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1210,10.733135265866935,-4.1605853385093,210.84751369714786,0.0015394573234190463,8.859395728713215,-4.506184701839417,207.79516427334516,0.0021946856260723338,10.376312742506741,-5.52929846308644,208.95937199348631,0.011707596329510989,,,,0.0,8.740099139758872,-4.223405015855584,205.6249037771961,0.002468171520116775,,,,0.0,,,,0.0,,,,0.0,7.980641688203276,-3.678410158596668,208.24553933582516,0.0014214303540506705,,,,0.0,10.955850296595889,-4.900530964503787,211.47577842743698,0.004191261418466342,11.482056850455102,-5.257632918130988,213.73422024757488,0.01896662259879621,8.473497610718182,-3.355702535218896,208.50408294142605,0.001452092832606709,,,,0.0,8.50825003808022,-4.69238549286221,206.47782044961744,0.0022870153765365653,,,,0.0,,,,0.0,,,,0.0,9.167270381822403,-3.907921680229871,210.82132284451038,0.0014079859996506394,10.095071426730062,-4.7083062721570474,211.26518001946002,0.0019499711648187986,9.560937860288055,-5.049455325686101,208.02563926656487,0.004243381586600244,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1211,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1212,10.651980757304234,-4.2337602391804054,210.77227691558673,0.001528208113209684,9.024538955010588,-4.601052488886504,207.65918584966855,0.002132673113593635,10.390248016868522,-5.7151469034493205,208.8966833022226,0.009772665593646656,,,,0.0,8.679214945201421,-4.290560370869135,205.46718243106807,0.002397024264842397,,,,0.0,9.962019518131251,-5.083936874496915,209.85527913362117,0.0031221464855130778,,,,0.0,7.665908592843992,-3.6926776731381254,208.4849385640612,0.0016457198411646559,,,,0.0,10.757636020363867,-4.89936554049993,211.58336064872995,0.0040727278210618886,11.324433856575741,-5.33516591644204,213.6418062697635,0.019251389943909077,8.319188258356192,-3.41152297772334,208.4689060390642,0.0013860681029599408,,,,0.0,8.565957142305564,-4.772061579709903,206.39021949821472,0.0026329388035412657,,,,0.0,,,,0.0,,,,0.0,8.871593883087312,-3.9917596634383172,210.80805646230473,0.001491709238388982,10.18105607575649,-4.790490560280296,211.080083814475,0.0022921049594762165,9.482160367412764,-5.144142345242157,207.97384864811764,0.0037915694338334686,7.682412467385482,-4.5219388385085715,206.62670527231722,0.001982701526242043,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1213,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1214,10.28417481693988,-4.391412818089298,210.64306565572033,0.001424607241584098,8.587015229937725,-4.6816871448601995,207.8270082224737,0.0018002565324548626,10.214682408859774,-5.802859801969256,208.86175201406851,0.007017936790644421,,,,0.0,8.346211958712253,-4.384275753661363,205.34165175527275,0.0024403575088645314,7.908443257449498,-5.25883562920123,204.86659593731838,0.0028935570006974613,9.705883451044636,-5.188317041965502,209.77857170672186,0.0033662467372692624,,,,0.0,7.592436756256444,-3.998584323138054,207.93168104219043,0.0016322064364402203,,,,0.0,,,,0.0,11.303945561208403,-5.376706653145025,213.59347519559753,0.018387656525349277,8.420767590723123,-3.55189324064116,208.12760349691112,0.0014103472712465853,6.762435468080661,-3.3890095293763305,210.45830995835212,0.0009465256417094693,8.336882736492086,-4.846081901268606,206.36722851048685,0.002665666708016343,8.385173228451727,-4.9290111670276255,206.41622760974798,0.003081818855580046,,,,0.0,,,,0.0,,,,0.0,10.085853091005768,-4.878173867776177,210.98376491110443,0.0022694656657118117,9.349450060846534,-5.236416858479678,207.85744967275883,0.003844864661383131,7.477708423913546,-4.599189368397981,206.64674653093883,0.001980262435592445,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1215,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1216,10.275401122865581,-4.343809972635736,210.67902280469133,0.0014203081144453448,8.724332280743756,-4.7167676809263215,207.66745745294207,0.0019184843511519762,,,,0.0,,,,0.0,8.125196550036048,-4.506520720106296,205.2398861093754,0.0023455082389680928,7.523198336664824,-5.320757123541044,204.72171670046976,0.0035206705613187077,9.631439078721439,-5.288537772199148,209.6813555627748,0.003483343900482853,,,,0.0,7.445742059966562,-4.100128059203102,207.8505043212165,0.0017082704423206847,,,,0.0,,,,0.0,11.309429075415098,-5.38013925760275,213.5913380620422,0.018507949676141233,8.319903070513844,-3.613444004307245,208.07011246037732,0.0013969760998763414,7.302242312495582,-3.4262796626714467,209.95335491800438,0.0009344947657583841,8.446844363900114,-4.907699556163546,206.1708834241815,0.002864716094842663,,,,0.0,,,,0.0,,,,0.0,,,,0.0,10.032563124712922,-4.913943983124475,210.95187254033127,0.0022715832061855896,9.31454857380603,-5.3072532354729605,207.79919328911635,0.004096241904289011,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1217,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1218,10.192455853826722,-4.395456678419233,210.65556751664326,0.0014262751747902667,8.532453770466626,-4.669303768302458,207.77116085481444,0.0020112534179750506,9.998921744862603,-5.762481558224518,209.03092644289657,0.005293041519405174,,,,0.0,8.31174752252556,-4.59523165781995,204.90238907640142,0.0027406105435581344,7.701323369913608,-5.285551259685415,204.64488603870197,0.0030916907991731025,9.694981332561337,-5.255388289457699,209.73334678731632,0.0035030485547469623,,,,0.0,7.262865344794011,-4.164321842534579,207.95770810692636,0.0018951455045160565,,,,0.0,,,,0.0,11.269770643623481,-5.383593064932281,213.5553936288306,0.01845933391038864,8.353450056044197,-3.6170202400751,208.05772162210386,0.0013993856186191528,7.735371378559628,-3.447907662078466,209.63384771964425,0.0008801912557840711,8.341348035779397,-4.956728225636664,206.23260190537096,0.0032817503295984184,,,,0.0,,,,0.0,9.80171324953404,-4.880603799148974,210.3743924254994,0.002577435229186015,,,,0.0,10.165714324079794,-4.9268165493615035,210.7185309573953,0.002295369968133246,9.313955508477939,-5.302304608485643,207.77245874864073,0.005017666770625316,7.601688910052504,-4.615322133136751,206.56033660935222,0.002038213644573516,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1219,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1220,10.169877594661452,-4.417424000493362,210.6395215607497,0.0014424961532241611,8.484376302663712,-4.680819808505698,207.75219806818967,0.002018777692027526,9.934067499110578,-5.799734841540095,209.01575440364988,0.006431071842975111,7.0371234105764415,-4.903772215465644,206.07654623958481,0.008157436407587329,,,,0.0,7.649281432479418,-5.387340463728277,204.39547772449097,0.0035998319426250305,9.684327347258362,-5.28584140937109,209.71024529025107,0.0035807434850959677,,,,0.0,7.076666681871682,-4.241973622521977,207.95592064549393,0.00210823840080695,,,,0.0,9.519490380256446,-5.931768970267019,210.24652193010328,0.004105706777384648,11.277991496845726,-5.375508090892785,213.54260023529966,0.01906603186333576,8.339699366018005,-3.6380470957060917,207.98648643649946,0.0013891734546282737,7.9041618944420335,-3.4447597593821095,209.4833291114782,0.00093348294088635,8.295228772151113,-4.990175019489707,206.17567672199107,0.003562786061458289,8.956493946803294,-5.4906304955960845,206.95694169614072,0.004470231023816152,,,,0.0,9.845359220395279,-4.906794826333087,210.24452543752105,0.0026166262840333623,,,,0.0,10.373126207707005,-4.890463463393105,210.68141166024432,0.0023398907126921387,9.25836937745601,-5.326577574488761,207.78899047579023,0.005096196743300061,7.823825703340534,-4.663786020453791,206.27957673213612,0.0021663333121600004,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1221,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1222,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1223,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1224,10.239421492051049,-4.450908217254695,210.4177198508918,0.0014532531416925091,8.396626834648231,-4.7669165324603915,207.59315001064002,0.0019998996919510232,8.117006379370247,-4.574589551836905,206.42835841799467,0.03960488130310264,,,,0.0,,,,0.0,,,,0.0,9.179812110098645,-5.585506136335471,209.30460821871316,0.004617227520905661,,,,0.0,,,,0.0,,,,0.0,9.481652921043736,-5.970538242231129,210.22567625449383,0.004232518958413384,11.278395526112073,-5.359397197598578,213.54462378778857,0.019220549687022897,8.146709797606146,-3.6546587525827814,207.98608596264722,0.001373188662129397,7.593502620271431,-3.4464960909475604,209.73600701987274,0.0008998966030282354,8.495859560447524,-5.1098863891178254,206.00702929568206,0.003975020383453444,8.367185042942392,-5.162464688281444,206.29921584374145,0.004154076720584692,,,,0.0,9.981105136008741,-4.950180287495974,210.03936608408324,0.002855758764477539,8.519355758417529,-4.233774687182883,210.51335674226524,0.001508381450834321,10.502343647904244,-4.866114395316579,210.55100500918212,0.002566959975665214,9.242155381042798,-5.374352173224401,207.68717402140632,0.005431899505511785,7.791423963014614,-4.69236337447763,206.15593453531991,0.0020571927872361693,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1225,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1226,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1227,10.05131597079818,-4.605462137593761,210.20965537695233,0.0014387910847267623,8.370274401882169,-4.877311945963779,207.375794385707,0.0019351578096646138,7.830424950022673,-4.854209087127151,206.12741031030814,0.09063986064348367,,,,0.0,,,,0.0,,,,0.0,9.421698152813264,-5.718931391986184,208.92705244473814,0.004667692942362442,,,,0.0,8.094320230322058,-4.318454409669534,207.0702985578887,0.0019881053713083166,,,,0.0,,,,0.0,11.323580011214478,-5.375004639873922,213.54909361474935,0.020368788704375383,8.09795974871763,-3.746700967511046,207.8257631394714,0.0013698866107010532,7.007906143387358,-3.4327025487729377,210.16090753933165,0.000878100142598339,8.286259706407522,-5.2466317341037945,205.88122070792687,0.004129103193289257,8.215264045948437,-5.238915512714251,206.0267011543958,0.005027507724336075,,,,0.0,9.860047725898406,-5.0608713456217975,209.87958951418483,0.002832778984907809,8.799870542089096,-4.375505905882957,210.0212177956378,0.0014968749146041251,10.316666908792744,-4.889505060903523,210.62403304653617,0.002403566271647706,9.081449584763226,-5.515020117252941,207.51092751846974,0.005184223870115237,7.576628950238364,-4.855979715442204,205.97166783730606,0.0020369064807332724,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1228,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1229,10.028480871969164,-4.2010391308467,208.26031216458938,0.004779062746450227,,,,0.0,7.752440693244903,-5.008824476144181,205.92840220741934,0.05813628414328703,6.454900193561493,-5.503824742112172,205.37842836902163,0.006273101393813314,,,,0.0,,,,0.0,9.287072050637558,-5.799034900506562,208.88426899987982,0.004269289636272184,,,,0.0,8.310096596402769,-4.378854571663483,206.8097491042439,0.0019375045974027586,,,,0.0,10.483690037324756,-5.260310069271003,211.10986542626821,0.004628751483758677,11.345647272950083,-5.351962590528184,213.56176704732374,0.020422731995910458,8.23109887101564,-3.767089530757052,207.7222489432995,0.001390307910068046,7.310234823286944,-3.4271732709000515,209.93954849462747,0.0008787060683554492,8.200945671604284,-5.327207262851412,205.79877092914154,0.0038965656576202493,8.251648433835607,-5.364416527972004,205.8613547707552,0.005102746817733373,,,,0.0,,,,0.0,8.866781886711847,-4.447449138955232,209.79179385665176,0.0015144248494074592,10.050869939986763,-4.9765014254952575,210.64179468664483,0.00208845850208531,9.033755356682667,-5.598096201479436,207.39476759256766,0.005212066140918627,7.578823011653548,-4.9412758327514155,205.83548321196662,0.0021544292660415024,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1230,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1231,10.024975708634225,-4.2249880867468255,208.21867446742095,0.005161813348448613,7.9473370933189145,-5.057012371211671,207.5094675961868,0.002044932944070066,,,,0.0,6.525916310361758,-5.599804648944469,205.13756991090833,0.005973758388976292,,,,0.0,,,,0.0,9.379452980035268,-5.829902464840136,208.76909970206185,0.0044071936650316775,,,,0.0,8.270490554880384,-4.507560233565798,207.01676474357143,0.0020578658252814012,,,,0.0,10.568985315577438,-5.315850989857356,210.98978860815848,0.0048030209017274235,11.32739732084165,-5.3338733547705965,213.59991557237433,0.018484313344441092,8.327943401829229,-3.815404485653506,207.54748872832346,0.0013824797622804582,7.125892374664384,-3.4225956684572503,210.06627088952033,0.000899138696524727,8.212775725380173,-5.386380610114947,205.67539830834275,0.00355635025417006,8.19032116020829,-5.4437250769489705,205.80356083106153,0.004899588070746082,,,,0.0,,,,0.0,9.17662094790223,-4.486858895401872,209.42872580978806,0.001631239974456032,10.023849206406291,-5.020807780521607,210.55796533653123,0.0021143946606322086,8.95629815520896,-5.676118584888068,207.34136102971118,0.005292479366483213,7.4182943100690295,-5.017775937414489,205.85277963148405,0.001976673374906094,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1232,10.009098038220046,-4.295247895930801,208.08759311048652,0.005333235842985361,8.332801008422868,-5.14317252946526,207.13529318548856,0.002226982251309776,,,,0.0,6.375518305493607,-5.599220631440421,205.07300240015397,0.005991312172875851,,,,0.0,,,,0.0,9.358054542697014,-5.853506848730725,208.73036553768162,0.004315910715991589,,,,0.0,8.244603211414576,-4.551611321563643,207.02781132135726,0.00195967616072489,,,,0.0,10.471256582341393,-5.322034327926235,210.97602789161633,0.004483867434372418,9.436913053317461,-6.98360011146094,211.1859718665467,0.008940216766399296,8.141936125044639,-3.833980128855415,207.6419952001628,0.001346814968879497,6.894936969109031,-3.661592190795794,209.72111123117756,0.000953828384351885,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.810579241253258,-4.501679792610358,209.6470353154851,0.001497891308175132,10.034366335269182,-5.037424331253213,210.45653554837494,0.0021638941441554944,8.876053451150431,-5.709266366210979,207.26283361410455,0.004999874257698286,7.580773953030158,-5.05991867448901,205.65979495450253,0.0019926818156951816,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1233,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1234,9.951891005952177,-4.283758653862743,208.04394755135854,0.005655797598148214,8.105098017728553,-5.232878463722447,207.38060606843493,0.0017403687395133127,,,,0.0,5.93443740465926,-5.359079103147303,204.45032943907657,0.0055758073907494175,,,,0.0,,,,0.0,9.401550282812082,-5.913950429369386,208.6363987935109,0.004357573679635506,,,,0.0,8.180229389363845,-4.612865050464215,206.92260283503333,0.0018865385292644956,,,,0.0,10.363976614235918,-5.349783021512416,210.98159800458544,0.004424392513983173,9.50603183140377,-6.9137428899958175,211.2797559862749,0.010648903872506693,7.866490312304886,-3.871997464840682,207.79772326183783,0.001310409171179128,7.0207655390982815,-3.6987625729975955,209.6097485125114,0.000993647779956244,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.577510358402273,-4.542250146863459,209.7645880264145,0.0014951899487924889,9.911166867394575,-5.121272177764705,210.4100235081876,0.002052830029951975,8.87192143386533,-5.740594764392991,207.10564359487194,0.005098373837973695,7.403459317744522,-5.236036772251353,206.01825794335414,0.0016364289159052844,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1235,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1236,9.905143262971844,-4.28912962319614,207.91271587364776,0.005702479564229165,8.33293721334973,-5.318496317861859,206.96832493449122,0.0019907715054788425,,,,0.0,5.804838764948455,-5.331350032805544,204.21243562571803,0.0052098603514617375,,,,0.0,,,,0.0,9.37021213518121,-5.945676431064973,208.44419319022126,0.00448284738137858,,,,0.0,7.9980976816453895,-4.7032752616101545,206.85270469891302,0.0018280039303742027,,,,0.0,10.256360407161148,-5.504005186481394,210.79241381121648,0.0039456225647385434,9.544125561645105,-6.879898561011487,211.3245041252494,0.010552063982066935,7.806019869787518,-3.9159316331108496,207.6866949907111,0.0012949124977830982,6.644738407122285,-3.704261815324543,209.84392879814618,0.0010081203827342034,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.564430327391818,-4.60394637235507,209.65253148975847,0.0014933077859803862,9.718172545284084,-5.195855680227085,210.43983820164576,0.0019812644763628155,8.792756155440909,-5.808061204129241,207.02206077954926,0.004814634410837245,7.544316845862252,-5.302292127827078,205.83793684174617,0.00164888362310019,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1237,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1238,9.76826785045606,-4.321504084392638,207.77539468312722,0.005769096061279158,8.25128362332866,-5.333305423746786,206.75983277267693,0.002304019084474251,,,,0.0,5.68223215358415,-5.3856192539417975,203.96727818843766,0.005160700509229399,,,,0.0,,,,0.0,9.289005859842424,-6.003351191732996,208.20349104990927,0.0036187422020598258,,,,0.0,7.956596423077311,-4.804164458773103,206.64606299120726,0.0017519778358523277,,,,0.0,10.239213549543402,-5.754559375737597,210.31843723042186,0.0034302554914220724,9.585671575624563,-6.891467369393238,211.3338940568522,0.01000670332589903,8.026989736945165,-3.98191798233766,207.38918861439902,0.0013353861596310398,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.48488170618249,-4.64511408654734,209.53803221831618,0.0014115327929438508,9.320388303661066,-5.475012023652426,209.9535852654473,0.0018237707103578114,8.773423216824352,-5.883786392748642,206.83872936347925,0.004787473689252376,7.399244176733143,-5.366236449620895,205.65254311997055,0.0014664793767804375,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1239,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1240,9.668146300088361,-4.410384152281964,207.58163040263193,0.006090095418528911,8.003708622601863,-5.427676701716275,206.7230353144604,0.0022536110240282013,8.624587499597975,-6.72348152871199,207.73703953654478,0.004616112136158011,5.478862972200782,-5.51475100677669,204.20333701320857,0.005954421973815382,,,,0.0,,,,0.0,9.218241944562882,-6.093177258702856,208.06530698902236,0.003885300886913413,,,,0.0,7.6557280474827305,-4.892680844234638,206.52893424799157,0.0016711541791825776,,,,0.0,9.28381626759937,-6.442260081365078,209.43758754395023,0.0033043086540718945,10.57530563564866,-6.150682667854602,212.32860566989854,0.005295268500447938,7.868050328316991,-4.054378112748943,207.34454476363038,0.0013123897212281215,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.939355957158463,-4.714749127108261,209.8195907900207,0.0014562193521363879,9.384218749267847,-5.344563695145261,210.19255691681693,0.0017330243869992524,8.618449596641007,-5.95444418472779,206.65968596944646,0.005105055956355601,7.384393859291028,-5.4402965662043865,205.42706929426382,0.0014588333455113505,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1241,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1242,9.65474532777644,-4.472204519137328,207.43494178778744,0.0060125863579448355,7.722463544412138,-5.488314514561027,206.7471822365904,0.0022156154620257425,8.532289206887791,-6.80322863879864,207.7339421210541,0.005206353070498072,,,,0.0,,,,0.0,,,,0.0,9.270147889746934,-6.159094393214867,207.9334403700236,0.0045353166671395296,,,,0.0,7.029348644105184,-4.91247676234784,206.87026557490324,0.0016908058067833058,,,,0.0,,,,0.0,,,,0.0,7.8404621274157025,-4.102467435806787,207.30060159545445,0.0013177524448963996,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.004218618349551,-4.79667931485351,209.58369270108616,0.0014564547207921701,9.352657607379292,-5.438807235879929,209.99026789959595,0.0017657543264349845,8.531753338270475,-6.002362530853789,206.5377173311751,0.0050386428385210905,7.302014999418799,-5.398007132179063,204.92298008678728,0.0017652326002636494,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1243,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1244,9.277454894136037,-5.140321804894226,209.5350220101571,0.0014771242087655266,,,,0.0,8.606413162778646,-6.830698623745814,207.56363235953845,0.007977982251055563,,,,0.0,,,,0.0,,,,0.0,9.208213356560664,-6.2034715943083105,207.8471292716045,0.004711993407966681,,,,0.0,7.207951415289309,-4.884880953198034,206.77221791153977,0.0015601390252660424,,,,0.0,9.089688911697092,-6.526266121659386,209.37698298241244,0.0034204033526321815,10.04848234285445,-6.578650885169747,211.708575313967,0.005027434515444291,7.281545464272209,-4.1069063484984705,207.6398255405949,0.0012590588264638864,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,9.091831223722755,-5.5368084744597885,210.0425429590182,0.0018295091449875276,8.476523001188633,-6.0461698978553144,206.5039543387085,0.00518187108043499,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
